Timestamp,Trial Duration,Wrist World Position X,Wrist World Position Y,Wrist World Position Z,Wrist World Position Magnitude,Wrist World Rotation X,Wrist World Rotation Y,Wrist World Rotation Z,Wrist World Rotation W,Wrist World Rotation Angle,Wrist World Rotation Axis X,Wrist World Rotation Axis Y,Wrist World Rotation Axis Z,Wrist World Position_left X,Wrist World Position_left Y,Wrist World Position_left Z,Wrist World Position_left Magnitude,Wrist World Rotation_left X,Wrist World Rotation_left Y,Wrist World Rotation_left Z,Wrist World Rotation_left W,Wrist World Rotation_left Angle,Wrist World Rotation_left Axis X,Wrist World Rotation_left Axis Y,Wrist World Rotation_left Axis Z,Thumb Tip World Position X,Thumb Tip World Position Y,Thumb Tip World Position Z,Thumb Tip World Position Magnitude,Index Tip World Position X,Index Tip World Position Y,Index Tip World Position Z,Index Tip World Position Magnitude,Middle Tip World Position X,Middle Tip World Position Y,Middle Tip World Position Z,Middle Tip World Position Magnitude,Thumb Tip World Position_left X,Thumb Tip World Position_left Y,Thumb Tip World Position_left Z,Thumb Tip World Position_left Magnitude,Index Tip World Position_left X,Index Tip World Position_left Y,Index Tip World Position_left Z,Index Tip World Position_left Magnitude,Middle Tip World Position_left X,Middle Tip World Position_left Y,Middle Tip World Position_left Z,Middle Tip World Position_left Magnitude,Thumb Tip Local Position X,Thumb Tip Local Position Y,Thumb Tip Local Position Z,Thumb Tip Local Position Magnitude,Index Tip Local Position X,Index Tip Local Position Y,Index Tip Local Position Z,Index Tip Local Position Magnitude,Middle Tip Local Position X,Middle Tip Local Position Y,Middle Tip Local Position Z,Middle Tip Local Position Magnitude,Thumb Tip Local Position_left X,Thumb Tip Local Position_left Y,Thumb Tip Local Position_left Z,Thumb Tip Local Position_left Magnitude,Index Tip Local Position_left X,Index Tip Local Position_left Y,Index Tip Local Position_left Z,Index Tip Local Position_left Magnitude,Middle Tip Local Position_left X,Middle Tip Local Position_left Y,Middle Tip Local Position_left Z,Middle Tip Local Position_left Magnitude,Thumb Tip Euro Position X,Thumb Tip Euro Position Y,Thumb Tip Euro Position Z,Thumb Tip Euro Position Magnitude,Index Tip Euro Position X,Index Tip Euro Position Y,Index Tip Euro Position Z,Index Tip Euro Position Magnitude,Middle Tip Euro Position X,Middle Tip Euro Position Y,Middle Tip Euro Position Z,Middle Tip Euro Position Magnitude,Thumb Tip Euro Position_left X,Thumb Tip Euro Position_left Y,Thumb Tip Euro Position_left Z,Thumb Tip Euro Position_left Magnitude,Index Tip Euro Position_left X,Index Tip Euro Position_left Y,Index Tip Euro Position_left Z,Index Tip Euro Position_left Magnitude,Middle Tip Euro Position_left X,Middle Tip Euro Position_left Y,Middle Tip Euro Position_left Z,Middle Tip Euro Position_left Magnitude,Triangle Local Position X,Triangle Local Position Y,Triangle Local Position Z,Triangle Local Position Magnitude,Triangle Local Rotation X,Triangle Local Rotation Y,Triangle Local Rotation Z,Triangle Local Rotation W,Triangle Local Rotation Angle,Triangle Local Rotation Axis X,Triangle Local Rotation Axis Y,Triangle Local Rotation Axis Z,Triangle Local Position_left X,Triangle Local Position_left Y,Triangle Local Position_left Z,Triangle Local Position_left Magnitude,Triangle Local Rotation_left X,Triangle Local Rotation_left Y,Triangle Local Rotation_left Z,Triangle Local Rotation_left W,Triangle Local Rotation_left Angle,Triangle Local Rotation_left Axis X,Triangle Local Rotation_left Axis Y,Triangle Local Rotation_left Axis Z,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Head World Position X,Head World Position Y,Head World Position Z,Head World Position Magnitude,Head World Rotation X,Head World Rotation Y,Head World Rotation Z,Head World Rotation W,Head World Rotation Angle,Head World Rotation Axis X,Head World Rotation Axis Y,Head World Rotation Axis Z,Is Grabbed,Is Grabbed_right,Is Grabbed_left,Is On Target
1773033866850,0.0139717,0.07980043,0.8838401,0.2322107,0.9173131,-0.6847738,-0.5615361,0.211398,0.4136096,131.1364,-0.7521231,-0.6167647,0.2321895,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,0.03100819,0.9899893,0.2977602,1.034264,0.05459497,1.023755,0.305276,1.069695,0.06693447,1.012866,0.3176937,1.063629,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09800671,-0.0845729,0.03445528,0.1339592,0.1377976,-0.07751864,0.02350775,0.1598435,0.1331476,-0.07987273,0.003561489,0.1553082,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09805233,-0.08453207,0.03434974,0.1339397,0.1379714,-0.07738167,0.02367621,0.1599518,0.1336242,-0.07975119,0.003570565,0.1556548,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1134146,-0.08216956,0.02503859,0.1422731,-0.1043135,0.9025548,0.007742483,0.4176765,130.624,-0.1148074,0.9933511,0.008521372,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.0501521,0.9999132,0.3002749,1.045231,0.004769627,0.01398515,0.006812254,0.9998677,1.864185,0.2931925,0.8596774,0.4187543,0.11313,-0.08135448,0.01484212,0.1401329,-0.2450298,0.4241724,0.1845995,0.8520336,63.1329,-0.4680723,0.8102825,0.3526342,0.0105147,-0.4942572,-0.1649325,0.5211559,0.2559552,-0.9225125,0.1602794,-0.2403496,207.8144,0.2636848,-0.9503714,0.1651196,0.1001521,8.678436E-05,-0.0002749264,0.1001525,0.1454301,-0.5561246,-0.7295016,0.3706791,136.485,0.1565851,-0.5987812,-0.7854567,-0.06919201,1.073895,-0.01098801,1.076178,0.01288477,-0.05229051,-0.008458732,-0.998513,353.75,0.236355,-0.9592041,-0.1551649,False,False,False,False
1773033866864,0.0289073,0.0329764,0.9063062,0.2246438,0.9343143,-0.4852959,-0.7322993,0.3788784,0.2909932,146.1651,-0.5072469,-0.7654228,0.3960159,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07630847,0.9657055,0.275896,1.007238,-0.07581765,1.017425,0.278063,1.057459,-0.05666759,1.038127,0.2845597,1.077912,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09761357,-0.08212629,0.04272137,0.1345297,0.145728,-0.07119048,0.02706195,0.1644295,0.1585006,-0.06223434,0.002686188,0.1703019,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09801693,-0.08433791,0.03502534,0.1339663,0.1385973,-0.07688203,0.02394945,0.1602924,0.1356317,-0.07833754,0.003499194,0.1566684,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1135849,-0.08170408,0.02548861,0.1422208,-0.09606925,0.8997627,0.02204857,0.425102,129.6858,-0.1061368,0.9940531,0.02435914,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05020267,0.9998965,0.3003899,1.04525,0.007718861,0.02025305,0.009024845,0.9997244,2.69046,0.3287856,0.8626805,0.3844141,0.1214886,-0.08144222,-0.000616486,0.1462624,0.4969069,0.7311589,-0.3735518,0.2809797,147.3626,0.5177657,0.761851,-0.3892325,0.09459018,-0.4857294,-0.1069454,0.5062783,-0.322876,-0.307607,0.8849689,-0.134011,195.4029,-0.3258149,-0.3104069,0.8930242,0.1002027,0.0001034737,-0.0003899336,0.1002035,0.1409816,-0.5559739,-0.7328454,0.3659986,137.0619,0.1514929,-0.5974261,-0.7874847,-0.06923058,1.073754,-0.01119776,1.076042,0.01289196,-0.05290819,-0.00914609,-0.9984743,353.6692,0.2334721,-0.9581617,-0.1656347,False,False,False,False
1773033866878,0.04210401,0.03249404,0.906536,0.2249937,0.9346045,-0.4841064,-0.7329502,0.379325,0.2907539,146.1938,-0.5059651,-0.7660449,0.3964525,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07674615,0.9657025,0.2765801,1.007456,-0.07655752,1.017244,0.2786466,1.057492,-0.05756671,1.03714,0.2856705,1.077303,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09764712,-0.08222569,0.04241748,0.1345186,0.1456461,-0.07131349,0.02699521,0.1643993,0.1576897,-0.06306377,0.002648905,0.1698531,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.0979852,-0.0841567,0.03565953,0.1339965,0.1392021,-0.07640429,0.02421075,0.1606269,0.1375241,-0.07702716,0.003426246,0.1576636,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1138294,-0.0812544,0.02587733,0.1422289,-0.08848704,0.8972525,0.03461002,0.4311731,128.9159,-0.09807166,0.9944399,0.03835886,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05036133,0.9998187,0.3007848,1.045297,0.01534257,0.0378108,0.01565629,0.9990445,5.009669,0.3510572,0.8651584,0.3582356,0.1212448,-0.08085982,-0.00096428,0.1457379,0.5005144,0.7313399,-0.3724494,0.2755159,148.0145,0.5206659,0.7607848,-0.3874448,0.09456889,-0.4857875,-0.1068348,0.5063067,-0.3294881,-0.3050988,0.8835372,-0.1330945,195.2969,-0.3324458,-0.3078375,0.8914683,0.1003613,0.0001813173,-0.0007847548,0.1003646,0.1289623,-0.5557911,-0.7418226,0.3523697,138.7354,0.1378007,-0.5938821,-0.7926633,-0.06940454,1.073716,-0.01142227,1.076017,0.01285812,-0.05338839,-0.01005307,-0.9984404,353.5993,0.2303204,-0.9563164,-0.180075,False,False,False,False
1773033866891,0.0561237,0.03088488,0.9073602,0.2260373,0.935601,-0.4833639,-0.7334158,0.3797458,0.2902651,146.2523,-0.5051107,-0.7664126,0.3968308,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07792421,0.9665174,0.2784531,1.008843,-0.07823925,1.017001,0.2803043,1.05782,-0.05957488,1.035634,0.2879121,1.076559,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09768884,-0.08261245,0.04145472,0.1344858,0.1448353,-0.07198351,0.02674458,0.1639334,0.1558019,-0.06468539,0.002664074,0.1687173,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09796251,-0.08403846,0.03610326,0.1340245,0.1396334,-0.07606579,0.02440476,0.1608698,0.1389236,-0.07608217,0.003367887,0.1584286,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.114062,-0.08092752,0.02612347,0.1422738,-0.08298393,0.8953958,0.04342886,0.4353092,128.3901,-0.09217559,0.9945736,0.04823922,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05039685,0.9998062,0.300882,1.045314,0.01787355,0.04297061,0.01724954,0.9987676,5.689787,0.3601167,0.865773,0.3475441,0.1199125,-0.07971633,-0.00173221,0.1440025,0.5131965,0.7302962,-0.3678146,0.2607861,149.7666,0.5315913,0.7564726,-0.3809984,0.09447535,-0.485972,-0.1064548,0.5063862,-0.3479743,-0.2984192,0.8790222,-0.1310717,195.0631,-0.3510025,-0.3010162,0.8866716,0.1003968,0.0001937747,-0.0008819401,0.1004009,0.1251096,-0.5555393,-0.7444304,0.3486364,139.1921,0.1334847,-0.5927281,-0.794264,-0.06955868,1.073818,-0.01162436,1.076131,0.01257913,-0.05394493,-0.01052793,-0.9984092,353.5356,0.2231005,-0.9567543,-0.1867208,False,False,False,False
1773033866904,0.06946371,0.03034808,0.9075224,0.2265336,0.9358608,-0.4832206,-0.7334806,0.3801727,0.2897811,146.3103,-0.5048836,-0.7663629,0.397216,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07826204,0.9667566,0.279231,1.009313,-0.07882565,1.016741,0.2808582,1.057761,-0.06026768,1.035295,0.2885658,1.076447,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09772824,-0.08275789,0.04101464,0.1344689,0.1444735,-0.07220355,0.0266999,0.1637035,0.1553834,-0.06506859,0.002656132,0.1684784,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09794354,-0.08393479,0.03650087,0.1340533,0.1400252,-0.07575312,0.02459057,0.161091,0.1402562,-0.07519054,0.003310266,0.159174,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1143272,-0.08061416,0.0263206,0.1423451,-0.07773913,0.8936166,0.05160779,0.4390247,127.9167,-0.08652342,0.9945927,0.05743932,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05042388,0.9998013,0.300985,1.045341,0.02081684,0.04810837,0.01828486,0.9984578,6.364954,0.3749694,0.8665661,0.3293614,0.1195146,-0.07922114,-0.0020011,0.1434006,0.5167929,0.7298983,-0.3670512,0.2558267,150.3548,0.5345823,0.7550234,-0.3796861,0.09445247,-0.4860227,-0.1063667,0.5064121,-0.3533111,-0.2962834,0.877765,-0.1300615,194.9463,-0.3563379,-0.2988216,0.8852847,0.1004239,0.0001987219,-0.0009849966,0.1004289,0.1208002,-0.5550488,-0.7470264,0.345369,139.5914,0.1287207,-0.591442,-0.7960072,-0.06972257,1.073815,-0.01183083,1.076142,0.01273177,-0.05417075,-0.01109865,-0.9983888,353.4943,0.2243776,-0.9546751,-0.1955965,False,False,False,False
1773033866920,0.0834543,0.02970942,0.9076208,0.2271865,0.9360939,-0.483574,-0.733209,0.3805396,0.2893968,146.3563,-0.5051916,-0.7659862,0.3975511,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07873971,0.9670441,0.2799953,1.009837,-0.07942276,1.016707,0.2814602,1.057932,-0.06088482,1.034771,0.2894354,1.076211,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09776519,-0.08284524,0.04073992,0.134466,0.1442524,-0.07235382,0.02667265,0.1635704,0.1547269,-0.06558991,0.002629071,0.1680755,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09792975,-0.08385053,0.0368287,0.1340802,0.1403521,-0.07549023,0.02475159,0.1612766,0.1413753,-0.07444807,0.003257585,0.1598127,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1145863,-0.08034515,0.02646607,0.1424283,-0.07345951,0.8921539,0.05821278,0.441901,127.5495,-0.08188884,0.9945266,0.06489258,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.050499,0.9997595,0.301329,1.045403,0.02929332,0.0641348,0.02209834,0.9972664,8.474873,0.3964452,0.8679772,0.2990709,0.1190616,-0.07864034,-0.002203935,0.1427053,0.5205663,0.729237,-0.3666602,0.2505686,150.9777,0.5377201,0.7532669,-0.3787425,0.09442352,-0.4860833,-0.1062839,0.5064475,-0.3584993,-0.2939395,0.8766888,-0.128431,194.7579,-0.3614931,-0.2963941,0.8840098,0.100499,0.0002405047,-0.001328945,0.1005081,0.107917,-0.5538128,-0.7547942,0.3345608,140.9083,0.114516,-0.5876783,-0.8009496,-0.06980756,1.073896,-0.01197967,1.076229,0.01348844,-0.0542651,-0.01146112,-0.9983697,353.4557,0.2363147,-0.9507136,-0.2007966,False,False,False,False
1773033866932,0.09779081,0.02839012,0.9078277,0.2286329,0.9366057,-0.4843467,-0.7326378,0.3809358,0.2890295,146.4003,-0.5059401,-0.7653007,0.397919,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07976744,0.9675834,0.281664,1.010898,-0.08052093,1.016511,0.2830535,1.058252,-0.06205251,1.033874,0.2913099,1.075922,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09779836,-0.08301452,0.04031315,0.1344659,0.1436465,-0.0727763,0.02654471,0.1632033,0.1535245,-0.06647886,0.002597138,0.1673199,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09791914,-0.08378298,0.03711025,0.1341079,0.1406183,-0.07527094,0.02489647,0.1614282,0.142357,-0.07380414,0.00320422,0.1603834,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1148435,-0.08010796,0.02657097,0.1425213,-0.06969286,0.890909,0.06388269,0.444233,127.2514,-0.07778991,0.9944166,0.07130471,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05047287,0.9997742,0.3014646,1.045455,0.03389728,0.06902397,0.02082788,0.9968215,9.139123,0.4254753,0.8663822,0.2614295,0.1181447,-0.07742871,-0.002506041,0.1412787,0.5321107,0.7273098,-0.3639054,0.2354817,152.7599,0.5475073,0.7483544,-0.3744349,0.09430434,-0.4862669,-0.106005,0.506543,-0.3747016,-0.2870046,0.8728335,-0.1240506,194.2519,-0.3776184,-0.2892388,0.8796279,0.1004729,0.0002257824,-0.001464605,0.1004838,0.1018503,-0.5523069,-0.7572944,0.3333001,141.0616,0.1080272,-0.5858026,-0.8032219,-0.06991602,1.073987,-0.01209636,1.076328,0.01398854,-0.05424468,-0.01198675,-0.9983578,353.4318,0.2441846,-0.9468973,-0.2092413,False,False,False,False
1773033866947,0.111963,0.02798413,0.9076509,0.2293793,0.9366046,-0.4852973,-0.731849,0.3812496,0.2890198,146.4014,-0.5069315,-0.7644743,0.3982455,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.07994568,0.9677794,0.2824329,1.011314,-0.08070084,1.016646,0.2836025,1.058542,-0.06220564,1.033782,0.2919956,1.076028,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09783443,-0.08304188,0.04014271,0.1344581,0.1436499,-0.07274918,0.0265464,0.1631945,0.1533498,-0.06664249,0.002571791,0.1672244,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09791214,-0.08372173,0.03736084,0.1341341,0.1408689,-0.07506255,0.02503282,0.1615706,0.1432654,-0.07321233,0.003151959,0.1609191,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1151054,-0.0798835,0.02665317,0.1426219,-0.06642668,0.8897501,0.06890642,0.4463007,126.9868,-0.07422944,0.9942639,0.07700046,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05046984,0.9997763,0.3020539,1.045627,0.04845826,0.08876572,0.02024715,0.9946671,11.8398,0.4698388,0.8606494,0.1963112,0.1179544,-0.07693736,-0.002430054,0.1408492,0.5351099,0.726441,-0.3653286,0.2290763,153.5146,0.549728,0.7462859,-0.3753087,0.09422754,-0.4863658,-0.1059449,0.5066112,-0.3791298,-0.2838188,0.8725405,-0.1199191,193.7749,-0.3818856,-0.2858819,0.8788828,0.1004698,0.0002236962,-0.002053887,0.1004911,0.08136728,-0.5482386,-0.7666348,0.3241682,142.1696,0.08601198,-0.5795338,-0.8103967,-0.0700236,1.074083,-0.01219561,1.076432,0.01447221,-0.05427089,-0.01238601,-0.9983445,353.4054,0.2516173,-0.9435667,-0.2153461,False,False,False,False
1773033866960,0.1254926,0.02706898,0.906899,0.2319301,0.9364775,-0.4864761,-0.7308015,0.3815318,0.289316,146.366,-0.5082104,-0.7634515,0.3985775,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.08055996,0.9675072,0.2850326,1.011832,-0.08145952,1.017106,0.285617,1.059584,-0.06267187,1.032448,0.2948725,1.075559,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09788611,-0.08305123,0.0399754,0.1344516,0.1444559,-0.07229964,0.02667617,0.1637265,0.1524796,-0.06724154,0.002509072,0.1666666,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09791001,-0.08366691,0.03757462,0.134158,0.1411622,-0.07483664,0.02516719,0.1617426,0.1440188,-0.07272413,0.003099393,0.1613685,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1153454,-0.07968702,0.02673312,0.1427208,-0.06480917,0.888787,0.07238579,0.4479038,126.7815,-0.07248685,0.994078,0.08096103,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05039412,0.9998012,0.3022137,1.045694,0.05422883,0.09351122,0.01713477,0.9939927,12.56682,0.4954819,0.8544,0.1565582,0.1180231,-0.07498129,-0.002046164,0.1398421,0.5465651,0.7242473,-0.3658703,0.2070541,156.1005,0.5586718,0.7402898,-0.3739745,0.09395298,-0.4867431,-0.1055849,0.5068473,-0.3977806,-0.2730247,0.869173,-0.1084723,192.4545,-0.4001417,-0.2746453,0.8743321,0.1003941,0.0001987815,-0.002213657,0.1004187,0.07389981,-0.5459908,-0.7688901,0.3244088,142.1405,0.07812504,-0.5772078,-0.8128514,-0.07010252,1.074176,-0.01230046,1.076531,0.01478492,-0.05399427,-0.01246624,-0.998354,353.4243,0.2577914,-0.9414497,-0.2173626,False,False,False,False
1773033866974,0.1386646,0.02657911,0.9063698,0.2327874,0.9361638,-0.4880235,-0.7294596,0.3815616,0.2900564,146.2773,-0.5099463,-0.7622281,0.3987019,-0.06652835,0.5350137,0.1004796,0.5484176,0.3077222,0.3121126,-0.888813,-0.1338065,195.3792,0.3105145,0.3149447,-0.8968782,-0.08065837,0.9675665,0.2859751,1.012162,-0.08153266,1.017369,0.286248,1.060012,-0.06265844,1.03189,0.2959835,1.075327,0.058243,0.480428,0.0873048,0.4917575,0.007932734,0.4697974,0.09067672,0.478534,-0.01192532,0.4670835,0.09162197,0.4761342,0.09792845,-0.08305305,0.03982532,0.134439,0.1447352,-0.07213277,0.02674954,0.1639114,0.1520742,-0.06767207,0.002498478,0.1664702,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.09791145,-0.08361882,0.03775096,0.1341786,0.1414421,-0.0746248,0.02529116,0.1619085,0.1446499,-0.07232831,0.003052312,0.1617538,-0.1140361,0.04468007,-0.06099619,0.136825,-0.08118883,0.05301309,-0.02217451,0.09946719,-0.06740764,0.0554077,-0.0077889,0.08760405,0.1155588,-0.07952068,0.02680141,0.1428135,-0.06414804,0.8879617,0.07476385,0.4492432,126.6097,-0.07180138,0.9939023,0.08368374,-0.1008749,0.04771179,-0.04597159,0.1206878,-0.172406,0.313832,-0.2546383,0.8983012,52.12867,-0.3923846,0.7142609,-0.5795398,-0.05032105,0.9998196,0.3023653,1.045751,0.05955454,0.09807225,0.01434531,0.9932922,13.28007,0.5150387,0.848147,0.1240609,0.1180824,-0.07434688,-0.001848611,0.1395504,0.5490006,0.7231472,-0.3682214,0.2001743,156.9057,0.5603417,0.7380857,-0.375828,0.09383097,-0.4868675,-0.105546,0.5069361,-0.4015917,-0.269278,0.8693309,-0.1023589,191.75,-0.4037122,-0.2706999,0.8739212,0.1003211,0.0001804233,-0.002365291,0.1003491,0.06691113,-0.5439295,-0.7709749,0.3244404,142.1367,0.0707376,-0.5750353,-0.8150648,-0.07013991,1.074262,-0.01242548,1.076621,0.01490713,-0.05372803,-0.01255559,-0.9983654,353.4471,0.2608265,-0.9400669,-0.2196822,False,False,False,False
